age_5_mu
Sequence Name,network_pred_new
shapes_translation_8_88,0.09300215115191418
shapes_rotation_165_245,0.035263340830707104
shapes_6dof_485_565,0.0
boxes_translation_330_410,0.053101085861847364
boxes_rotation_198_278,0.01708847123954842
age_5_std
Sequence Name,network_pred_new
shapes_translation_8_88,0.07631373693570642
shapes_rotation_165_245,0.013861201847331006
shapes_6dof_485_565,0.0
boxes_translation_330_410,0.04337467676787232
boxes_rotation_198_278,0.0060375419007235795
te_5_mu
Sequence Name,network_pred_new
shapes_translation_8_88,2.6014036314895423
shapes_rotation_165_245,3.1847672276382513
shapes_6dof_485_565,0.0
boxes_translation_330_410,4.783611624891224
boxes_rotation_198_278,3.394659393243425
te_5_std
Sequence Name,network_pred_new
shapes_translation_8_88,0.49825269314528237
shapes_rotation_165_245,0.8836825475938135
shapes_6dof_485_565,0.0
boxes_translation_330_410,0.34214006226330856
boxes_rotation_198_278,0.8711532450755536
age_mu
Sequence Name,network_pred_new
shapes_translation_8_88,0.20216006238638365
shapes_rotation_165_245,0.14456411568284921
shapes_6dof_485_565,0.012195209512523607
boxes_translation_330_410,0.18216681697967277
boxes_rotation_198_278,0.0632031949386758
age_std
Sequence Name,network_pred_new
shapes_translation_8_88,0.07713241252113218
shapes_rotation_165_245,0.07047410648719181
shapes_6dof_485_565,0.02202678122289896
boxes_translation_330_410,0.10036594821761699
boxes_rotation_198_278,0.043492502792353206
inliers_mu
Sequence Name,network_pred_new
shapes_translation_8_88,0.967741935483871
shapes_rotation_165_245,0.945409429280397
shapes_6dof_485_565,0.25
boxes_translation_330_410,0.8580645161290323
boxes_rotation_198_278,0.9155145929339479
inliers_std
Sequence Name,network_pred_new
shapes_translation_8_88,0.1621393424731207
shapes_rotation_165_245,0.18244542376825612
shapes_6dof_485_565,0.3879917968315853
boxes_translation_330_410,0.334831872638259
boxes_rotation_198_278,0.23161999170470984
expected_age
Sequence Name,network_pred_new
shapes_translation_8_88,0.19908695283777905
shapes_rotation_165_245,0.14371142456438984
shapes_6dof_485_565,0.011000639362014755
boxes_translation_330_410,0.1815106328496253
boxes_rotation_198_278,0.06208548170068811
